"","Cites","Authors","Title","Year","Source","Publisher","ArticleURL","CitesURL","GSRank","QueryDate","Type","DOI","ISSN","CitationURL","Volume","Issue","StartPage","EndPage","ECC","CitesPerYear","CitesPerAuthor","AuthorCount","Age","language","collected","DOI_flag","database","source-app","rec-number","foreign-keys","ref-type","contributors","titles","pages","number","dates","publisher","isbn","urls","notes","periodical","volume","electronic-resource-num","pdfs"
"565",5,"D.P. Soto, H. Figueroa","Effect of anthropogenic disturbances on the structure and composition of Pilgerodendron uvieferum stands of the Chilean Coastal Range [Efectos de las alteraciones antrÛpicas sobre la estructura y composiciÛn de rodales de Pilgerodendron uviferum en la Cordillera de la Costa de Chile]",2008,"Ecologia Austral",NA,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-46849117046&partnerID=40&md5=67ce6f15cb251a3217b6b5151e0d6e19",NA,565,"8/10/2018","Article","",NA,NA,18,1,13,25,5,0.5,3,2,10,"spanish","in corpus","DOI absent","spanish.enl","EndNote","959","9590","2","Soto, D. P.Figueroa, H.","Effect of anthropogenic disturbances on the structure and composition of Pilgerodendron uvieferum stands of the Chilean Coastal Range [Efectos de las alteraciones antrÛpicas sobre la estructura y composiciÛn de rodales de Pilgerodendron uviferum en la Cordillera de la Costa de Chile]","13-25","Query date: 2018-08-10",2008,"NA","NA","https://www.scopus.com/inward/record.uri?eid=2-s2.0-46849117046&partnerID=40&md5=67ce6f15cb251a3217b6b5151e0d6e19","18Cited By (since 2008): 5",NA,NA,NA,"manual_download_spanish/1267/Efectos_de_las_alteraciones_antropicas_sobre_la_es.pdf"
"370",29,"P. Soto, H. Gaete, M.E. Hidalgo","Assessment of catalase activity, lipid peroxidation, chlorophyll-a, and growth rate in the freshwater green algae Pseudokirchneriella subcapitata exposed to copper and zinc [EvaluaciÛn de la actividad de la catalasa, peroxidaciÛn lipÌdica, clorofila-a y tasa de crecimiento en la alga verde de agua dulce Pseudokirchneriella subcapitata expuesta a cobre y zinc]",2011,"Latin American Journal of Aquatic Research",NA,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79961014911&doi=10.3856%2fvol39-issue2-fulltext-9&partnerID=40&md5=f1da9464ad3d52cfe623613c08734541",NA,370,"8/10/2018","Article","10.3856/vol39-issue2-fulltext-9",NA,NA,39,2,280,285,29,4.14,10,3,7,"spanish","in corpus","DOI present","spanish.enl","EndNote","764","764","2","Soto, P.Gaete, H.Hidalgo, M. E.","Assessment of catalase activity, lipid peroxidation, chlorophyll-a, and growth rate in the freshwater green algae Pseudokirchneriella subcapitata exposed to copper and zinc [EvaluaciÛn de la actividad de la catalasa, peroxidaciÛn lipÌdica, clorofila-a y tasa de crecimiento en la alga verde de agua dulce Pseudokirchneriella subcapitata expuesta a cobre y zinc]","280-285","Query date: 2018-08-10",2011,"NA","NA","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79961014911&doi=10.3856%2fvol39-issue2-fulltext-9&partnerID=40&md5=f1da9464ad3d52cfe623613c08734541internal-pdf://2370938512/Soto-2011-Assessment of catalase activity, lip.pdf","39Cited By (since 2011): 29",NA,NA,"10.3856/vol39-issue2-fulltext-9","2370938512/Soto-2011-Assessment of catalase activity, lip.pdf"
"85",1,"M.L. Spinelli, R.J. GonÁalves, V.E. VillafaÒe, F.L. Capitanio","Diversity of copepods in Atlantic patagonian coastal waters throughout an annual cycle [Diversidad de copÈpodos en aguas costeras de la Patagonia en el Atl·ntico a lo largo de un ciclo anual]",2016,"Ciencias Marinas",NA,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84961821073&doi=10.7773%2fcm.v42i1.2585&partnerID=40&md5=0275840fd43a2a90fbd8e8191055b131",NA,85,"8/10/2018","Article","10.7773/cm.v42i1.2585",NA,NA,42,1,31,47,1,0.5,0,4,2,"spanish","in corpus","DOI present","spanish.enl","EndNote","210","2100","2","Spinelli, M. L.GonÁalves, R. J.VillafaÒe, V. E.Capitanio, F. L.","Diversity of copepods in Atlantic patagonian coastal waters throughout an annual cycle [Diversidad de copÈpodos en aguas costeras de la Patagonia en el Atl·ntico a lo largo de un ciclo anual]","31-47","Query date: 2018-08-10",2016,"NA","NA","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84961821073&doi=10.7773%2fcm.v42i1.2585&partnerID=40&md5=0275840fd43a2a90fbd8e8191055b131","42Cited By (since 2016): 1",NA,NA,"10.7773/cm.v42i1.2585","manual_download_spanish/1269/2585-Article Text-10677-1-10-20160318.pdf"
"1226",8,"Alejandra Stehr, Patrick Debels, Jose Luis Arumi, Hernan Alcayaga, Francisco Romero","Modeling the hydrological response to climate change: experiences from two south-central Chilean watersheds",2010,"TECNOLOGIA Y CIENCIAS DEL AGUA",NA,NA,NA,199,"8/10/2018","Journal article","",NA,NA,1,4,37,58,8,1,2,5,8,"spanish","in corpus","DOI absent","spanish.enl","EndNote","457","4570","17","Stehr, AlejandraDebels, PatrickArumi, Jose LuisAlcayaga, HernanRomero, Francisco","Modeling the hydrological response to climate change: experiences from two south-central Chilean watershedsTECNOLOGIA Y CIENCIAS DEL AGUA","37-58","4",2010,"NA","NA","NA","Cited By (since 2010): 8","TECNOLOGIA Y CIENCIAS DEL AGUA","1",NA,"manual_download_spanish/1271/artÌculo_redalyc_353531971002.pdf"
"1295",0,"G Steinbrugge, JF Munoz, B Fernandez","Probabilistic analysis and optimization of groundwater resources: The case of the Maipo-Mapocho aquiferin Chile.",2005,"INGENIERIA HIDRAULICA EN MEXICO",NA,NA,NA,268,"8/10/2018","Journal article","",NA,NA,20,3,85,97,0,0,0,3,13,"spanish","in corpus","DOI absent","spanish.enl","EndNote","595","5950","17","Steinbrugge, G.Munoz, J. F.Fernandez, B.","Probabilistic analysis and optimization of groundwater resources: The case of the Maipo-Mapocho aquiferin ChileINGENIERIA HIDRAULICA EN MEXICO","85-97","3",2005,"NA","NA","NA",NA,"INGENIERIA HIDRAULICA EN MEXICO","20",NA,"manual_download_spanish/1272/document.pdf"
"19",0,"V.V. Su·rez, P.N. Su·stegui","Knowledge dissemination and institutional repositories: The experience of the Mexican Institute of Water Technology [La difusion del conocimiento y los repositorios institucionales: la experiencia del Instituto Mexicano de Tecnologia del Agua]",2017,"Ibersid",NA,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85031094737&partnerID=40&md5=3dc4e47b0a75c2411f82b90749a5ef8d",NA,19,"8/10/2018","Article","",NA,NA,11,2,81,84,0,0,0,2,1,"spanish","in corpus","DOI absent","spanish.enl","EndNote","58","580","2","Su·rez, V. V.Su·stegui, P. N.","Knowledge dissemination and institutional repositories: The experience of the Mexican Institute of Water Technology [La difusion del conocimiento y los repositorios institucionales: la experiencia del Instituto Mexicano de Tecnologia del Agua]","81-84","Query date: 2018-08-10",2017,"NA","NA","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85031094737&partnerID=40&md5=3dc4e47b0a75c2411f82b90749a5ef8d","11",NA,NA,NA,"manual_download_spanish/1273/4421-6485-1-PB.pdf"
"570",7,"S. Sunagawa, J. CortÈs, C. JimÈnez, R. Lara","Variation in cell densities and pigment concentrations of symbiotic dinoflagellates in the coral Pavona clavus in the eastern Pacific (Costa Rica) [VariaciÛn en la densidad de cÈlulas y en las concentraciones de pigmentos de los dinosflagelados simbiÛticos del coral Pavona clavus en PacÌfico oriental (Costa Rica)]",2008,"Ciencias Marinas",NA,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-47949110405&doi=10.7773%2fcm.v34i2.1230&partnerID=40&md5=c9f12e5a1fbc4545feb15cec75839ad4",NA,570,"8/10/2018","Article","10.7773/cm.v34i2.1230",NA,NA,34,2,113,123,7,0.7,2,4,10,"spanish","in corpus","DOI present","spanish.enl","EndNote","964","9640","2","Sunagawa, S.CortÈs, J.JimÈnez, C.Lara, R.","Variation in cell densities and pigment concentrations of symbiotic dinoflagellates in the coral Pavona clavus in the eastern Pacific (Costa Rica) [VariaciÛn en la densidad de cÈlulas y en las concentraciones de pigmentos de los dinosflagelados simbiÛticos del coral Pavona clavus en PacÌfico oriental (Costa Rica)]","113-123","Query date: 2018-08-10",2008,"NA","NA","https://www.scopus.com/inward/record.uri?eid=2-s2.0-47949110405&doi=10.7773%2fcm.v34i2.1230&partnerID=40&md5=c9f12e5a1fbc4545feb15cec75839ad4","34Cited By (since 2008): 7",NA,NA,"10.7773/cm.v34i2.1230","manual_download_spanish/1274/v34n2a1.pdf"
"952",3,"J. Taborga, J. Campos","Water resources in the Andes: Lake Titicaca [Recursos hidricos en los Andes: Lago Titicaca]",1995,"Bulletin - Institut Francais d'Etudes Andines",NA,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0029431984&partnerID=40&md5=55f17698babacb142d4430442d9a13f2",NA,952,"8/10/2018","Article","",NA,NA,24,3,441,448,3,0.13,2,2,23,"spanish","in corpus","DOI absent","spanish.enl","EndNote","1346","13460","2","Taborga, J.Campos, J.","Water resources in the Andes: Lake Titicaca [Recursos hidricos en los Andes: Lago Titicaca]","441-448","Query date: 2018-08-10",1995,"NA","NA","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0029431984&partnerID=40&md5=55f17698babacb142d4430442d9a13f2","24Cited By (since 1995): 3",NA,NA,NA,"manual_download_spanish/1276/1276.pdf"
"1233",2,"Serge Tamari, Ariosto Aguilar-Chavez","Testing submersible pressure transducers to monitor water level in tanks",2010,"TECNOLOGIA Y CIENCIAS DEL AGUA",NA,NA,NA,206,"8/10/2018","Journal article","",NA,NA,1,3,71,88,2,0.25,1,2,8,"spanish","in corpus","DOI absent","spanish.enl","EndNote","471","4710","17","Tamari, SergeAguilar-Chavez, Ariosto","Testing submersible pressure transducers to monitor water level in tanksTECNOLOGIA Y CIENCIAS DEL AGUA","71-88","3",2010,"NA","NA","NA","Cited By (since 2010): 2","TECNOLOGIA Y CIENCIAS DEL AGUA","1",NA,"manual_download_spanish/1277/353531970005.pdf"
"1158",1,"Felipe Omar Tapia-Silva","Advances in Geomatic to Solve Water Problems in Mexico",2014,"TECNOLOGIA Y CIENCIAS DEL AGUA",NA,NA,NA,131,"8/10/2018","Journal article","",NA,NA,5,2,131,148,1,0.25,1,1,4,"spanish","in corpus","DOI absent","spanish.enl","EndNote","318","3180","17","Tapia-Silva, Felipe Omar","Advances in Geomatic to Solve Water Problems in MexicoTECNOLOGIA Y CIENCIAS DEL AGUA","131-148","2",2014,"NA","NA","NA","Cited By (since 2014): 1","TECNOLOGIA Y CIENCIAS DEL AGUA","5",NA,"manual_download_spanish/1278/advances.pdf"
"1184",0,"Felipe Omar Tapia-Silva, Jose Luis Silvan-Cardenas, Edgar Rosales-Arriaga","Spatial analysis to improve the use of field and satellite data to support better decision-making regarding water and the environment",2013,"TECNOLOGIA Y CIENCIAS DEL AGUA",NA,NA,NA,157,"8/10/2018","Journal article","",NA,NA,4,1,149,166,0,0,0,3,5,"spanish","in corpus","DOI absent","spanish.enl","EndNote","372","3720","17","Tapia-Silva, Felipe OmarSilvan-Cardenas, Jose LuisRosales-Arriaga, Edgar","Spatial analysis to improve the use of field and satellite data to support better decision-making regarding water and the environmentTECNOLOGIA Y CIENCIAS DEL AGUA","149-166","1",2013,"NA","NA","NA",NA,"TECNOLOGIA Y CIENCIAS DEL AGUA","4",NA,"manual_download_spanish/1279/TyCA_Tapia_et_al_2013.pdf"
"245",0,"F.O. Tapia-Silva, J.L. Silv·n-C·rdenas, E. Rosales-Arriaga","Spatial analysis to improve the use of field and satellite data to support better decision-making regarding water and the environment. Water Technology and Sciences (in Spanish) [An·lisis espacial, hacia una utilizaciÛn mejorada de la informaciÛn medida en campo y por satÈlites, para apoyar la toma de decisiones en materia hidrica y ambiental]",2013,"Tecnologia y Ciencias del Agua",NA,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84897407070&partnerID=40&md5=5e002f0b0ba6509ef403640492628eeb",NA,245,"8/10/2018","Article","",NA,NA,4,1,149,166,0,0,0,3,5,"spanish","in corpus","DOI absent","spanish.enl","EndNote","548","5480","2","Tapia-Silva, F. O.Silv·n-C·rdenas, J. L.Rosales-Arriaga, E.","Spatial analysis to improve the use of field and satellite data to support better decision-making regarding water and the environment. Water Technology and Sciences (in Spanish) [An·lisis espacial, hacia una utilizaciÛn mejorada de la informaciÛn medida en campo y por satÈlites, para apoyar la toma de decisiones en materia hidrica y ambiental]","149-166","Query date: 2018-08-10",2013,"NA","NA","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84897407070&partnerID=40&md5=5e002f0b0ba6509ef403640492628eeb","4",NA,NA,NA,"manual_download_spanish/1280/Anlisisespacialhaciaunautilizacinmejoradadelainformacinmedidaencampoyporsatlites.pdf"
"1155",0,"Tonantzin Tarin, Enrico A. Yepez, Jaime Garatuza-Payan, Christopher J. Watts, Julio C. Rodriguez, Enrique R. Vivoni, Luis A. Mendez-Barroso","Evapotranspiration Partitioning with Stable Isotopes for Ecohydrological Studies",2014,"TECNOLOGIA Y CIENCIAS DEL AGUA",NA,NA,NA,128,"8/10/2018","Journal article","",NA,NA,5,3,97,114,0,0,0,7,4,"spanish","in corpus","DOI absent","spanish.enl","EndNote","313","3130","17","Tarin, TonantzinYepez, Enrico A.Garatuza-Payan, JaimeWatts, Christopher J.Rodriguez, Julio C.Vivoni, Enrique R.Mendez-Barroso, Luis A.","Evapotranspiration Partitioning with Stable Isotopes for Ecohydrological StudiesTECNOLOGIA Y CIENCIAS DEL AGUA","97-114","3",2014,"NA","NA","NA",NA,"TECNOLOGIA Y CIENCIAS DEL AGUA","5",NA,"manual_download_spanish/1281/TarinCyTA2014.pdf"
"898",5,"C.J.H. Tellez, F.A. Villagomez","Participation of the private sector in municipal services: Drinking water [Participacion del sector privado en servicios municipales: El agua potable]",2000,"Gestion y Politica Publica",NA,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033822244&partnerID=40&md5=ec1793e4527542f0893e05c4298dbb7e",NA,898,"8/10/2018","Article","",NA,NA,9,2,353,393,5,0.28,3,2,18,"spanish","in corpus","DOI absent","spanish.enl","EndNote","1292","12920","2","Tellez, C. J. H.Villagomez, F. A.","Participation of the private sector in municipal services: Drinking water [Participacion del sector privado en servicios municipales: El agua potable]","353-393","Query date: 2018-08-10",2000,"NA","NA","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033822244&partnerID=40&md5=ec1793e4527542f0893e05c4298dbb7e","9Cited By (since 2000): 5",NA,NA,NA,"manual_download_spanish/1284/13309205.pdf"
"643",8,"P.F. Temporetti","Long term effect of forest fires in the water quality of two Andean-Patagonian streams, Argentina [Efecto a largo plazo de los incendios forestales en la calidad del agua de dos arroyos en la sub-regiÛn Andino-PatagÛnica, Argentina]",2006,"Ecologia Austral",NA,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-34248581548&partnerID=40&md5=65d0d2f17a06b3fdfdb628c83dcb71dd",NA,643,"8/10/2018","Article","",NA,NA,16,2,157,166,8,0.67,8,1,12,"spanish","in corpus","DOI absent","spanish.enl","EndNote","1037","10370","2","Temporetti, P. F.","Long term effect of forest fires in the water quality of two Andean-Patagonian streams, Argentina [Efecto a largo plazo de los incendios forestales en la calidad del agua de dos arroyos en la sub-regiÛn Andino-PatagÛnica, Argentina]","157-166","Query date: 2018-08-10",2006,"NA","NA","https://www.scopus.com/inward/record.uri?eid=2-s2.0-34248581548&partnerID=40&md5=65d0d2f17a06b3fdfdb628c83dcb71dd","16Cited By (since 2006): 8",NA,NA,NA,"manual_download_spanish/1285/v16n2a07.pdf"
"1099",1,"L. P. Thomas, B. M. Marino","Discharge estimation from the evolution of the water level in an estuary with standing tidal wave",2016,"RIBAGUA-REVISTA IBEROAMERICANA DEL AGUA",NA,NA,NA,72,"8/10/2018","Journal article","10.1016/j.riba.2016.01.001",NA,NA,3,1,8,17,1,0.5,1,2,2,"spanish","in corpus","DOI present","spanish.enl","EndNote","183","183","17","Thomas, L. P.Marino, B. M.","Discharge estimation from the evolution of the water level in an estuary with standing tidal waveRIBAGUA-REVISTA IBEROAMERICANA DEL AGUA","8-17","1",2016,"NA","NA","NAhttps://www.tandfonline.com/doi/pdf/10.1016/j.riba.2016.01.001?needAccess=trueinternal-pdf://0160273090/Thomas-2016-Discharge estimation from the evol.pdf","Cited By (since 2016): 1","RIBAGUA-REVISTA IBEROAMERICANA DEL AGUA","3","10.1016/j.riba.2016.01.001","0160273090/Thomas-2016-Discharge estimation from the evol.pdf"
"884",2,"J. Toledo, M. Lemus, K.S. Chung","Cobre, cadmio y plomo en el pez Cyprinodon dearborni, sedimentos y agua en dos lagunas de Venezuela",2000,"Revista de Biologia Tropical",NA,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-22644442496&partnerID=40&md5=c999c3e5c41cdb276b821af359f3db60",NA,884,"8/10/2018","Article","",NA,NA,48,1,225,231,2,0.11,1,3,18,"spanish","in corpus","DOI absent","spanish.enl","EndNote","1278","12780","2","Toledo, J.Lemus, M.Chung, K. S.","Cobre, cadmio y plomo en el pez Cyprinodon dearborni, sedimentos y agua en dos lagunas de Venezuela","225-231","Query date: 2018-08-10",2000,"NA","NA","https://www.scopus.com/inward/record.uri?eid=2-s2.0-22644442496&partnerID=40&md5=c999c3e5c41cdb276b821af359f3db60","48Cited By (since 2000): 2",NA,NA,NA,"manual_download_spanish/1290/29356-83638-1-PB.pdf"
"1368",0,"Ana Mar√≠a Toro-Trujillo, Ram√≥n Arteaga-Ram√≠rez, M. Alberto V√°zquez-Pe√±a, L. Alicia Ib√°√±ez-Castillo","Irrigation Requirements and Yield Prediction of Bananas Growing through a Simulation Model in Urab√° Antioque√±o",2016,"Tecnolog√≠a y ciencias del agua",NA,NA,NA,13,"8/10/2018","Journal article","",NA,NA,7,6,105,122,0,0,0,4,2,"spanish","in corpus","DOI absent","spanish.enl","EndNote","40","400","17","Toro-Trujillo, Ana Mar√≠aArteaga-Ram√≠rez, Ram√≥nV√°zquez-Pe√±a, M. AlbertoIb√°√±ez-Castillo, L. Alicia","Irrigation Requirements and Yield Prediction of Bananas Growing through a Simulation Model in Urab√° Antioque√±oTecnolog√≠a y ciencias del agua","105-122","6",2016,"NA","NA","NA",NA,"Tecnolog√≠a y ciencias del agua","7",NA,"manual_download_spanish/1292/353549830007.pdf"
"1120",0,"Maria Luisa Torregrosa, Karina Kloster, Jade Latargere","Access to Water and Territorial Construction in Milpa Alta, Mexico's Federal District",2015,"AGUA Y TERRITORIO",NA,NA,NA,93,"8/10/2018","Journal article","10.17561/at.v0i6.2817",NA,NA,NA,6,143,156,0,0,0,3,3,"spanish","in corpus","DOI present","spanish.enl","EndNote","228","228","17","Torregrosa, Maria LuisaKloster, KarinaLatargere, Jade","Access to Water and Territorial Construction in Milpa Alta, Mexico's Federal DistrictAGUA Y TERRITORIO","143-156","6",2015,"NA","NA","NAhttps://revistaselectronicas.ujaen.es/index.php/atma/article/download/2817/2290internal-pdf://0019584131/Torregrosa-2015-Access to Water and Territoria.pdf",NA,"AGUA Y TERRITORIO",NA,"10.17561/at.v0i6.2817","0019584131/Torregrosa-2015-Access to Water and Territoria.pdf"
"789",11,"R. Torres, F.A. Squeo, C. Jorquera, E. Aguirre, J.R. Ehleringer","Assessment of the seasonal ability to use precipitation events in three native Chilean shrubs species with different root systems [EvaluaciÛn de la capacidad estacional de utilizar eventos de precipitaciÛn en tres especies de arbustos nativos de Chile con distintos sistemas radiculares]",2002,"Revista Chilena de Historia Natural",NA,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-18244426413&partnerID=40&md5=15d4af786b3d83e0b355810dfbf60a7f",NA,789,"8/10/2018","Article","",NA,NA,75,4,737,749,11,0.69,2,5,16,"spanish","in corpus","DOI absent","spanish.enl","EndNote","1183","11830","2","Torres, R.Squeo, F. A.Jorquera, C.Aguirre, E.Ehleringer, J. R.","Assessment of the seasonal ability to use precipitation events in three native Chilean shrubs species with different root systems [EvaluaciÛn de la capacidad estacional de utilizar eventos de precipitaciÛn en tres especies de arbustos nativos de Chile con distintos sistemas radiculares]","737-749","Query date: 2018-08-10",2002,"NA","NA","https://www.scopus.com/inward/record.uri?eid=2-s2.0-18244426413&partnerID=40&md5=15d4af786b3d83e0b355810dfbf60a7f","75Cited By (since 2002): 11",NA,NA,NA,"manual_download_spanish/1294/art09.pdf"
"1269",0,"Vianey Torres-Argueelles, Eusebio Jr. Ventura-Ramos, Klaudia Oleschko, Jean Francois Parrot, Rebeca Del Carmen Vasquez-Mendez","Fractal descriptors of vertisol cracking",2007,"INGENIERIA HIDRAULICA EN MEXICO",NA,NA,NA,242,"8/10/2018","Journal article","",NA,NA,22,3,107,123,0,0,0,5,11,"spanish","in corpus","DOI absent","spanish.enl","EndNote","542","5420","17","Torres-Argueelles, VianeyVentura-Ramos, Eusebio, Jr.Oleschko, KlaudiaParrot, Jean FrancoisVasquez-Mendez, Rebeca Del Carmen","Fractal descriptors of vertisol crackingINGENIERIA HIDRAULICA EN MEXICO","107-123","3",2007,"NA","NA","NA",NA,"INGENIERIA HIDRAULICA EN MEXICO","22",NA,"manual_download_spanish/1295/document.pdf"
"215",6,"E.V. Torres-Delgado, F. Delgadillo-Hinojosa, V.F. Camacho-Ibar, M.A. Huerta-DÌaz, J.A. Segovia-Zavala, J.M. Hern·ndez-AyÛn, S. Galindo-Bect","Wintertime enrichment of inorganic nutrients in the Ballenas Channel, Gulf of California [Enriquecimiento invernal de nutrientes inorg·nicos en el canal de Ballenas, golfo de California]",2013,"Ciencias Marinas",NA,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84879533306&doi=10.7773%2fcm.v39i2.2236&partnerID=40&md5=ed7557171d7b870b2b8796deb5f6b5d0",NA,215,"8/10/2018","Article","10.7773/cm.v39i2.2236",NA,NA,39,2,165,182,6,1.2,1,7,5,"spanish","in corpus","DOI present","spanish.enl","EndNote","489","4890","2","Torres-Delgado, E. V.Delgadillo-Hinojosa, F.Camacho-Ibar, V. F.Huerta-DÌaz, M. A.Segovia-Zavala, J. A.Hern·ndez-AyÛn, J. M.Galindo-Bect, S.","Wintertime enrichment of inorganic nutrients in the Ballenas Channel, Gulf of California [Enriquecimiento invernal de nutrientes inorg·nicos en el canal de Ballenas, golfo de California]","165-182","Query date: 2018-08-10",2013,"NA","NA","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84879533306&doi=10.7773%2fcm.v39i2.2236&partnerID=40&md5=ed7557171d7b870b2b8796deb5f6b5d0","39Cited By (since 2013): 6",NA,NA,"10.7773/cm.v39i2.2236","manual_download_spanish/1296/v39n2a5.pdf"
"1056",0,"Robinson Torres-Salinas, Alfredo Garcia-Carmona, Jorge Rojas-Hernandez","Privatizing Water, Producing Water Subjects: The Politics of Scale in the Socio-Hydric Mobilization against Pascua Lama and HidroAysen in Chile",2017,"AGUA Y TERRITORIO",NA,NA,NA,29,"8/10/2018","Journal article","10.17561/at.10.3615",NA,NA,NA,10,149,166,0,0,0,3,1,"spanish","in corpus","DOI present","spanish.enl","EndNote","81","81","17","Torres-Salinas, RobinsonGarcia-Carmona, AlfredoRojas-Hernandez, Jorge","Privatizing Water, Producing Water Subjects: The Politics of Scale in the Socio-Hydric Mobilization against Pascua Lama and HidroAysen in ChileAGUA Y TERRITORIO","149-166","10",2017,"NA","NA","NAhttps://revistaselectronicas.ujaen.es/index.php/atma/article/download/3615/2963internal-pdf://0766582585/Torres-Salinas-2017-Privatizing Water, Produci.pdf",NA,"AGUA Y TERRITORIO",NA,"10.17561/at.10.3615","0766582585/Torres-Salinas-2017-Privatizing Water, Produci.pdf"
"1136",1,"Jesus Torres-Sombra, Jose Alberto Garcia-Salazar","Water Usage in Northern Sinaloa: Allocating the Resource to Consumers",2015,"Tecnologia y Ciencias del Agua",NA,NA,NA,109,"8/10/2018","Journal article","",NA,NA,6,1,167,173,1,0.33,1,2,3,"spanish","in corpus","DOI absent","spanish.enl","EndNote","266","2660","17","Torres-Sombra, JesusGarcia-Salazar, Jose Alberto","Water Usage in Northern Sinaloa: Allocating the Resource to ConsumersTecnologia y Ciencias del Agua","167-173","1",2015,"NA","NA","NA","Cited By (since 2015): 1","TECNOLOGIA Y CIENCIAS DEL AGUA","6",NA,"manual_download_spanish/1299/v6n1a10.pdf"
"134",1,"J. Torres-Sombra, J.A. GarcÌa-Salazar","Water usage in northern Sinaloa: Allocating the resource to consumers [Uso del agua en el norte de Sinaloa: øA cu·l consumidor asignar el recurso?]",2015,"Tecnologia y Ciencias del Agua",NA,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84943401919&partnerID=40&md5=11ca32b863e51319160513399aa96d39",NA,134,"8/10/2018","Article","",NA,NA,6,1,167,173,1,0.33,1,2,3,"spanish","in corpus","DOI absent","spanish.enl","EndNote","324","3240","2","Torres-Sombra, J.GarcÌa-Salazar, J. A.","Water usage in northern Sinaloa: Allocating the resource to consumers [Uso del agua en el norte de Sinaloa: øA cu·l consumidor asignar el recurso?]","167-173","Query date: 2018-08-10",2015,"NA","NA","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84943401919&partnerID=40&md5=11ca32b863e51319160513399aa96d39","6Cited By (since 2015): 1",NA,NA,NA,"manual_download_spanish/1300/353539900010.pdf"
"942",9,"B. Tracanna, C. Seeligmann, V. Mirande","Comparative study of the phytoplankton community in two northwest Argentine reservoirs [Estudio comparativo de la comunidad fitoplanctonica de dos embalses del noroeste Argentino]",1996,"Revista - Asociacion de Ciencias Naturales del Litoral",NA,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0030322029&partnerID=40&md5=9c77b88e2871937650fdaf64326de1e3",NA,942,"8/10/2018","Article","",NA,NA,27,1,13,22,9,0.41,3,3,22,"spanish","in corpus","DOI absent","spanish.enl","EndNote","1336","13360","2","Tracanna, B.Seeligmann, C.Mirande, V.","Comparative study of the phytoplankton community in two northwest Argentine reservoirs [Estudio comparativo de la comunidad fitoplanctonica de dos embalses del noroeste Argentino]","13-22","Query date: 2018-08-10",1996,"NA","NA","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0030322029&partnerID=40&md5=9c77b88e2871937650fdaf64326de1e3","27Cited By (since 1996): 9",NA,NA,NA,"manual_download_spanish/1301/3671-Texto del artÌculo-9282-1-10-20140414.pdf"
"1000",0,"P. Cereceda Troncoso","Coastal fog as a hydrological resource in the north of Chile [Las nieblas costeras como recurso hidrologico en el norte de Chile]",1989,"Revista Geografica de Chile ""Terra Australis'",NA,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0024871336&partnerID=40&md5=3448ba9c6123032e82be37ada3153dff",NA,1000,"8/10/2018","Article","",NA,NA,31,NA,29,33,0,0,0,1,29,"spanish","in corpus","DOI absent","spanish.enl","EndNote","1394","13940","2","Troncoso, P. Cereceda","Coastal fog as a hydrological resource in the north of Chile [Las nieblas costeras como recurso hidrologico en el norte de Chile]","29-33","Query date: 2018-08-10",1989,"NA","NA","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0024871336&partnerID=40&md5=3448ba9c6123032e82be37ada3153dff","31",NA,NA,NA,"manual_download_spanish/1306/Libro-Agua-de-Niebla-1.pdf"
